provider_id,provider_name,lat,lng,radius_km,city,country_code
60861,XA food Русанівська набережна,50.435334,30.592655,3.0,Kyiv,ua
96652,Tempo caffe вул. Пекарська,49.837145,24.043805,3.0,Lviv,ua
103648,Sushi Master Героїв Майдану,48.288169,25.934336,3.0,Chernivtsi,ua
20854,Grandfish Січових стрільців,50.456208,30.501756,3.0,Kyiv,ua
21957,Greenbar cafe Просп. Червоної Калини,50.508583,30.607073,3.0,Kyiv,ua
22479,Chick'n'Rice Урлівська,50.40723,30.61821,3.0,Kyiv,ua
114060,Десятка,48.920087,24.711792,3.0,Ivano-Frankivsk,ua
167264,WeSushi Стуса,48.515468,34.574239,3.0,Kamianske,ua
21298,Chackmag Doner Вацлава Гавела,50.44336,30.41872,3.0,Kyiv,ua
71630,BUDUSUSHI Говорова,46.447167,30.748318,3.0,Odesa,ua
91332,Шавуха Team вул. Припортова,49.433866,32.090462,9.0,Cherkasy,ua
157685,Wesushi Леваневського,49.785568,30.158808,3.0,Bila Tserkva,ua
177071,Greek House ТРЦ Piramida,50.397819,30.638281,3.0,Kyiv,ua
21501,Chick'n'Rice Софіївська Борщагівка,50.42457,30.3664,3.0,Kyiv,ua
22170,Мама Гочі,50.44826,30.525225,3.0,Kyiv,ua
32153,Lviv Croissants Кульпарківська 226А,49.8076,23.97849,3.0,Lviv,ua
48240,Sushi Master Сверстюка 4/1,50.44752,30.60258,3.0,Kyiv,ua
73618,Суші-бар Сусіди Людвіга Свободи,50.05199,36.20507,3.0,Kharkiv,ua
80726,Remeslo Brewery Перемоги,50.45645,30.40881,3.0,Kyiv,ua
117843,Sushi Master вул. Харківська,50.903455,34.808722,3.0,Sumy,ua
142908,Кафе Національ Миколайчука,50.43509,30.60632,3.0,Kyiv,ua
154154,Don Peperon просп. Гагаріна,48.439929,35.049256,3.0,Dnipro,ua
170048,Китайський привіт,49.838316,24.030026,3.0,Lviv,ua
52169,Євразія Вишневе,50.389618,30.367881,3.0,Kyiv,ua
68050,Remeslo Brewery Березнева,50.43125,30.62065,3.0,Kyiv,ua
191536,CODE/KOД,49.838331,24.032343,3.0,Lviv,ua
139108,ДжонДжолі ЖК Республіка,50.371195,30.448635,3.0,Kyiv,ua
48514,Sushi Master пр-т Науки,50.375434,30.53945,3.0,Kyiv,ua
52312,Панда їсть бамбук Макіївська,50.50869,30.45326,9.0,Kyiv,ua
53645,Porter Pub Максимовича,50.393297,30.484114,3.0,Kyiv,ua
82766,Хата Багата Гетьмана,50.44952,30.4434,3.0,Kyiv,ua
66395,Tasty Greens,49.86946,24.01203,3.0,Lviv,ua
67367,Umami Sushi Хмельницького,50.446255,30.510547,3.0,Kyiv,ua
113554,Pesto Cafe Respublika,50.37227,30.44395,3.0,Kyiv,ua
118944,ШАУРМАМА вул. Лугова,50.50435,30.47276,3.0,Kyiv,ua
154136,Don Peperon просп. Перемоги/Берестейський,50.45685,30.40874,3.0,Kyiv,ua
192682,Sushi Red fish,48.420656,35.061766,3.0,Dnipro,ua
22519,Chick'n'Rice Іллєнка,50.466273,30.47425,3.0,Kyiv,ua
57842,WeSushi Шалімова,50.406833,30.339078,3.0,Kyiv,ua
64229,Казбек площа Ринок,49.842536,24.031236,3.0,Lviv,ua
117844,WeSushi просп. Гагаріна,47.908487,33.406346,3.0,Kryvyi Rih,ua
133598,Pizza Day вул. Львівська,49.551786,25.565375,3.0,Ternopil,ua
177094,Greek House ТРЦ Smart  Plaza,50.451359,30.46804,3.0,Kyiv,ua
177104,Greek House ТРЦ Sky Mall,50.49295,30.56106,3.0,Kyiv,ua
80478,Pesto Cafe Шептицького,50.453247,30.598252,3.0,Kyiv,ua
163180,Закрутили&Накормили,49.22307,28.442614,3.0,Vinnytsia,ua
24311,Chackmag Doner Тютюнника,50.416785,30.528807,3.0,Kyiv,ua
54035,Coffee Lab Угорська,49.809032,24.045753,3.0,Lviv,ua
57851,WeSushi Аерокосмічний проспект,49.97433,36.25685,3.0,Kharkiv,ua
91841,Bufet вул. Валентинівська,50.01742,36.33043,3.0,Kharkiv,ua
150856,Remeslo Brewery Героїв УПА,49.833764,24.001822,3.0,Lviv,ua
179709,Кав'ярня Vape Story,50.416106,30.459638,3.0,Kyiv,ua
48236,Sushi Master Червоної Калини,50.50243,30.59181,3.0,Kyiv,ua
78983,Вай Ме Ревуцького,50.40873,30.64625,3.0,Kyiv,ua
154244,EatSushi Будівельників,50.454799,30.611151,3.0,Kyiv,ua
154278,EatSushi Сталеварів,47.84606,35.12552,3.0,Zaporizhia,ua
71760,Chackmag Doner генерала Пушкіна,48.43729,35.0328,3.0,Dnipro,ua
82797,Обіди та бургери від еНка кафе / Obidy ta burhery vid eNka cafe,49.83717,24.04535,15.0,Lviv,ua
84058,Poke Oke,50.508585,30.793902,3.0,Brovary,ua
149037,Мамина котлетка Левка Лукʼяненка,50.51348,30.49473,3.0,Kyiv,ua
154172,Don Peperon просп. Гагаріна,47.908487,33.406346,4.0,Kryvyi Rih,ua
50927,Streets Федорова,50.427097,30.508818,9.0,Kyiv,ua
80452,Pesto Cafe Івасюка,50.50858,30.50647,3.0,Kyiv,ua
91842,Bufet пров. Костюринський,49.98787,36.23399,3.0,Kharkiv,ua
103829,Мама Вдома площа Ринок,49.842532,24.031242,3.0,Lviv,ua
116749,PARRILLA,49.809325,24.063508,3.0,Lviv,ua
57816,WeSushi Будівельників,50.4548,30.61115,3.0,Kyiv,ua
174022,Сніданок мріЇ Академіка Янгеля,50.447262,30.453185,4.0,Kyiv,ua
193484,Red Monkey,50.619004,26.248489,3.0,Rivne,ua
34683,Lviv Croissants Героїв УПА 73,49.82825,23.99057,3.0,Lviv,ua
137889,Ресто by М'ясомаркет Петропавлівська,50.901358,34.789597,3.0,Sumy,ua
155215,Remeslo Brewery Донецький,49.98178,36.243,3.0,Kharkiv,ua
195286,BUDUSUSHI Ак. Корольова,46.390403,30.722855,3.0,Odesa,ua
21517,Shanhayskiy kit/Шанхайський Кіт Софіївська Борщагівка,50.42454,30.3664,3.0,Kyiv,ua
21956,Lviv Croissants Січових Стрільців,50.46072,30.48416,3.0,Kyiv,ua
40663,DÖNER МАРКЕТ Лугова,50.50421,30.47194,3.0,Kyiv,ua
91944,Bufet вул. Полтавський шлях,49.98555,36.18958,3.0,Kharkiv,ua
155137,Remeslo Brewery Гвардійців-Широнінців 33,50.005065,36.331134,3.0,Kharkiv,ua
9646,Mafia Б.Хмельницького,50.446255,30.510547,3.0,Kyiv,ua
80450,Pesto Cafe Глушкова,50.368104,30.457723,3.0,Kyiv,ua
148778,Food.prom Сумська,50.005372,36.235773,3.0,Kharkiv,ua
188511,Sushi Master Старокостянтинівське шосе,49.4515,27.01317,3.0,Khmelnytskyi,ua
194595,Кафе Мамина Хустка,50.448475,30.516337,3.0,Kyiv,ua
195458,BUDUSUSHI вул. Ак. Заболотного,46.577268,30.797744,3.0,Odesa,ua
84029,All Stars by ASAP,50.508585,30.793902,9.0,Brovary,ua
162715,Cucina della Mamma просп. Червоної Калини,50.508635,30.607248,3.0,Kyiv,ua
182111,AMVAM Delivery Сумгаїтська,49.4308,32.01209,3.0,Cherkasy,ua
22482,Chackmag Doner Броварський просп.,50.45704,30.61426,3.0,Kyiv,ua
37751,DÖNER МАРКЕТ Сверстюка,50.44765,30.60225,3.0,Kyiv,ua
39743,"Мамо, я в шапці Тютюнника",50.416785,30.528807,3.0,Kyiv,ua
40271,Big Mama Борщагівська,50.445278,30.446487,3.0,Kyiv,ua
57790,WeSushi Соборна,49.23343,28.467572,3.0,Vinnytsia,ua
79019,ШАВУХА ТОПчик \ SHAVUXA TOP Софіївська Борщагівка,50.42454,30.36623,3.0,Kyiv,ua
118956,"ШАУРМАМА бул. Дружби народів, 30а",50.417823,30.545033,3.0,Kyiv,ua
142915,Кафе Національ Ірпінь,50.51875,30.212838,3.0,Irpin,ua
153484,"Кулиничі пекарня,піца / Kulinichi pizza,bakery вул. Гетьмана Мазепи",49.871002,24.032506,3.0,Lviv,ua
154256,EatSushi Полярна,50.5171,30.46392,3.0,Kyiv,ua
157660,Закрутили&Накормили,49.232284,28.401192,3.0,Vinnytsia,ua
92477,Суші-бар Інь-Янь,49.2195,28.44718,3.0,Vinnytsia,ua
109531,Pizza Day 129 Кривий Ріг м-н Сонячний 60/1,47.95671,33.45456,3.0,Kryvyi Rih,ua
150186,Maestro pizza,49.23085,28.435461,3.0,Vinnytsia,ua
80471,"Pesto Cafe Бандери, 23",50.48978,30.49479,3.0,Kyiv,ua
117666,Remeslo brewery Голосіївська,50.401939,30.521942,3.0,Kyiv,ua
85992,Home Coffee,50.40307,30.6238,3.0,Kyiv,ua
86607,Mister Twister Глушкова,50.367987,30.45708,3.0,Kyiv,ua
87453,Tasty Greens Кільцева  дорога,50.373058,30.444568,3.0,Kyiv,ua
21963,Супчик Салатик Просп. Червоної Калини,50.508583,30.607073,3.0,Kyiv,ua
24961,Барбекю меню від ASAP Броварський проспект,50.456772,30.614039,3.0,Kyiv,ua
34694,Shanhayskiy kit/Шанхайський Кіт б-р Чоколівський,50.432211,30.454389,3.0,Kyiv,ua
51180,All Stars by ASAP Іллєнка,50.466273,30.47425,9.0,Kyiv,ua
61429,Казбек Нижній Вал,50.466162,30.511794,3.0,Kyiv,ua
137888,Ресто by М'ясомаркет вул. Революція Гідності,50.92093,34.801985,3.0,Sumy,ua
31579,Greenbar cafe Вернадського,50.462562,30.374459,3.0,Kyiv,ua
61255,DÖNER МАРКЕТ Виставковий Центр,50.381599,30.47667,3.0,Kyiv,ua
80449,Pesto Cafe Лобановського,50.42286,30.46446,3.0,Kyiv,ua
101991,All Stars by ASAP Ірпінь,50.51875,30.212838,3.0,Irpin,ua
118950,ШАУРМАМА вул. Васильківська,50.382122,30.476057,3.0,Kyiv,ua
133422,DÖNER МАРКЕТ вул. Ковпака,50.939995,34.762808,3.0,Sumy,ua
193756,Краш кава пр. Миру,51.49847,31.289258,3.0,Chernihiv,ua
51880,Вічнозелені Левка Лук'яненка,50.512178,30.492153,9.0,Kyiv,ua
80458,Pesto Cafe Гришка,50.39594,30.63239,3.0,Kyiv,ua
136378,Рання пташка на Березневій,50.42958,30.61967,3.0,Kyiv,ua
70005,Япі острів суші Futura,49.811384,23.982544,3.0,Lviv,ua
72444,Roll Club Армійська,46.44809,30.745494,3.0,Odesa,ua
118954,ШАУРМАМА просп. Правди,50.503708,30.417168,3.0,Kyiv,ua
125904,XA food просп. Бажана Миколи,50.39856,30.633422,3.0,Kyiv,ua
164064,“НЯМ by VARUS.UA” просп. Червоної Калини,50.508635,30.607248,3.0,Kyiv,ua
177074,Greek House ТРЦ Retroville,50.503532,30.416065,3.0,Kyiv,ua
24963,Барбекю меню від ASAP Гавела,50.44346,30.41875,3.0,Kyiv,ua
48448,Sushi Master Львівська,50.43367,30.31916,3.0,Kyiv,ua
51911,Вічнозелені Чоколівський б-р,50.432211,30.454389,9.0,Kyiv,ua
118951,ШАУРМАМА вул. Євгена Сверстюка,50.447444,30.602121,3.0,Kyiv,ua
124032,NUNU гамбургерна Тростянецька,50.41471,30.64931,3.0,Kyiv,ua
135222,ДАХ,49.84124,24.03229,3.0,Lviv,ua
22560,Chick'n'Rice Ревуцького,50.41176,30.64546,3.0,Kyiv,ua
32097,Chick'n'Rice Яворницького,48.46429,35.04461,3.0,Dnipro,ua
48459,Sushi Master пр-т Мартинова,50.398736,30.392384,3.0,Kyiv,ua
64460,Шаурмішка Пирогова,49.22583,28.44749,3.0,Vinnytsia,ua
149436,Sushi Master Винниченка,50.74936,25.32896,3.0,Lutsk,ua
154169,EatSushi Машинобудівна,50.44963,30.421384,3.0,Kyiv,ua
166457,Dono Піца Центральна,48.536173,35.868717,3.0,Pavlohrad,ua
22566,Супчик Салатик Ревуцького,50.4118,30.64564,3.0,Kyiv,ua
48359,Sushi Master пр-т Перемоги 67Д,50.4574,30.40927,3.0,Kyiv,ua
57811,WeSushi Панікахи,48.39613,35.02738,4.5,Dnipro,ua
59426,WeSushi просп. Голосіївський,50.403133,30.516669,3.0,Kyiv,ua
10211,Lviv Croissants Липківського,50.431882,30.474087,3.0,Kyiv,ua
34879,MONOпіца Обсерваторна,50.455341,30.502217,4.0,Kyiv,ua
48362,Sushi Master Полярна,50.517043,30.463801,3.0,Kyiv,ua
57919,Cheese Combo Only,50.429633,30.384059,3.0,Kyiv,ua
77989,Євразія ТРЦ Республіка,50.373525,30.446741,3.0,Kyiv,ua
162717,Cucina della Mamma Академіка Вернадського,50.462775,30.374367,3.0,Kyiv,ua
173708,Burgerone Велика Васильківська,50.422891,30.5189,4.0,Kyiv,ua
19624,Chackmag Doner Федорова,50.4271,30.5089,3.0,Kyiv,ua
50930,Streets Васильківська,50.39381,30.49071,9.0,Kyiv,ua
52449,Панда їсть бамбук Софіївська Борщагівка,50.42453,30.36623,9.0,Kyiv,ua
142901,Кафе Національ бул. Вацлава Гавела,50.44506,30.41712,3.0,Kyiv,ua
193827,Sous Cafe,50.51939,30.80275,3.0,Brovary,ua
32225,Lviv Croissants Червоної Калини 42А,49.79812,24.049151,3.0,Lviv,ua
39744,"Мамо, я в шапці Миколайчука",50.43508,30.60643,3.0,Kyiv,ua
67256,Pizza Bella Napoli Берестейський,50.45678,30.365418,3.0,Kyiv,ua
72447,Roll Club Аржанова,48.50159,35.07067,3.0,Dnipro,ua
127009,Жуїстика Сільпо на Кільцевій,50.373102,30.443541,3.0,Kyiv,ua
132247,DÖNER МАРКЕТ просп. Перемоги,50.942309,34.778538,3.0,Sumy,ua
93769,Sushi Profi вулиця Героїв Дніпра,50.518241,30.491271,3.0,Kyiv,ua
164049,“НЯМ by VARUS.UA” вул. Левка Лук'яненка,50.512769,30.491576,3.0,Kyiv,ua
81873,Пюрешка&Котлетка Богдана Хмельницького,50.4463,30.51056,3.0,Kyiv,ua
142909,Кафе Національ Федорова,50.42713,30.50884,3.0,Kyiv,ua
64127,Hellboy Піца Ніжинська,46.480141,30.731331,3.0,Odesa,ua
162788,Cucina della Mamma бул. Чоколівський,50.432222,30.454352,3.0,Kyiv,ua
173961,Bella Pizza Глибочицька,50.462807,30.488402,4.0,Kyiv,ua
30670,Cinnabon Retroville,50.50397,30.41558,3.0,Kyiv,ua
35356,BUDUSUSHI Небесної Сотні,46.406179,30.711601,3.0,Odesa,ua
52318,Панда їсть бамбук Васильківська,50.39381,30.49071,9.0,Kyiv,ua
142911,Кафе Національ бул. Чоколівський,50.432222,30.454352,3.0,Kyiv,ua
193833,Краш кава вул. Полуботка,50.453447,30.610024,3.0,Chernihiv,ua
58414,DÖNER МАРКЕТ Академ Сіті,50.4595,30.35781,3.0,Kyiv,ua
61303,1708 Pizza di Napoli Під Голоском,49.86932,24.0121,3.0,Lviv,ua
166289,Аджика проспект Космонавтів,49.22299,28.419482,3.0,Vinnytsia,ua
170248,Сімейна піца/ Сімейна  Пекарня вул. Городоцька 135,49.836768,24.003232,3.0,Lviv,ua
173963,Смак дому Глибочицька,50.462807,30.488402,4.0,Kyiv,ua
87467,Tasty Greens Вишневе,50.390473,30.359867,3.0,Kyiv,ua
138379,Обертуни,50.443859,30.495883,3.0,Kyiv,ua
68112,Файна Шава,48.46386,35.05031,3.0,Dnipro,ua
82783,Royal Kebab Зелена,49.83447,24.03573,3.0,Lviv,ua
84052,Панда їсть бамбук,50.508585,30.793902,9.0,Brovary,ua
89591,WeSushi вул. Київський шлях,50.352624,30.948578,3.0,Boryspil,ua
155214,Remeslo Brewery Квартальна,49.963638,36.093745,3.0,Kharkiv,ua
194700,Кафе Залишусь у подруги,50.39955,30.624116,3.0,Kyiv,ua
21582,Poke Oke Софіївська Борщагівка,50.42458,30.36582,3.0,Kyiv,ua
68285,Pizza Bella Napoli Квітки-Основʼяненка,49.990014,36.231519,3.0,Kharkiv,ua
154130,EatSushi Курбаса,50.429418,30.383874,3.0,Kyiv,ua
173975,Обертуни Академіка Янгеля,50.447262,30.453185,4.0,Kyiv,ua
48385,Sushi Master Машинобудівна,50.449819,30.42057,3.0,Kyiv,ua
84043,Greenbar cafe,50.508585,30.793902,3.0,Brovary,ua
157664,Sushi Master Леваневського,49.785434,30.159482,3.0,Bila Tserkva,ua
194600,Ф’южн.ua,48.61276,22.268607,3.0,Uzhhorod,ua
25142,Барбекю меню від ASAP Іллєнка,50.466273,30.47425,3.0,Kyiv,ua
74944,"Київська шаурма №1 Данила Щербаківського, 72",50.480491,30.406182,3.0,Kyiv,ua
91838,Bufet вул. Сковороди 40,49.99766,36.23974,3.0,Kharkiv,ua
139305,Remeslo Brewery вул.Гарманта,50.447773,30.432166,3.0,Kyiv,ua
180746,Реберня в Івано-Франківську,48.91933,24.711622,3.0,Ivano-Frankivsk,ua
9644,Mafia Велика Васильківська,50.431523,30.515631,3.0,Kyiv,ua
25408,Супчик Салатик Миколайчука,50.43508,30.60643,3.0,Kyiv,ua
34691,Chick'n'Rice б-р Чоколівський,50.432211,30.454389,3.0,Kyiv,ua
52457,Панда їсть бамбук Миколайчука,50.43508,30.60643,9.0,Kyiv,ua
142906,Кафе Національ Васильківська,50.39399,30.49085,3.0,Kyiv,ua
143581,ШАВУХА ТОПЧИК Івана Миколайчука,50.43496,30.60619,3.0,Kyiv,ua
72441,Roll Club проспект Григоренко,49.96443,36.319407,3.0,Kharkiv,ua
82753,Хата Багата Рогнідинська,50.43995,30.51989,3.0,Kyiv,ua
96649,Tempo caffe вул. Пантелеймона Куліша,49.847859,24.023993,3.0,Lviv,ua
195666,DÖNER МАРКЕТ вул. Харківська 2/2,50.902367,34.806524,3.0,Sumy,ua
91840,Bufet пр-т Науки,50.02313,36.22465,3.0,Kharkiv,ua
154183,EatSushi Панікахи,48.396185,35.028352,3.0,Dnipro,ua
162778,Cucina della Mamma Софіївська Борщагівка,50.42464,30.36624,3.0,Kyiv,ua
69865,"Ma Food Велика Васильківська, 34",50.43803,30.515597,3.0,Kyiv,ua
153499,"Кулиничі пекарня,піца / Kulinichi pizza,bakery вул. Левицького",49.834103,24.041084,3.0,Lviv,ua
160249,"Кулиничі пекарня,піца / Kulinichi pizza,bakery вулиця Пекарська",49.838086,24.037234,3.0,Lviv,ua
188450,We Sushi Винниченка,50.749347,25.32898,3.0,Lutsk,ua
109557,Pizza Day 060  вул. Е.Фукса,47.984757,33.438395,3.0,Kryvyi Rih,ua
155201,Remeslo Brewery проспект Слави,49.983503,36.15448,3.0,Kharkiv,ua
180240,Oishii SUSHI Глибочицька,50.462807,30.488402,4.0,Kyiv,ua
48366,Sushi Master Клавдіївська,50.477643,30.338236,3.0,Kyiv,ua
175827,Yoshi вул. Келецька,49.227241,28.396027,3.0,Vinnytsia,ua
21515,Poke Oke Васильківська,50.39381,30.49071,3.0,Kyiv,ua
24425,Lviv Croissants вул. Г. Скоровороди,50.0027,36.24596,3.0,Kharkiv,ua
24957,Барбекю меню від ASAP Урлівська,50.40736,30.61831,3.0,Kyiv,ua
48233,Sushi Master Дорогожицька,50.470616,30.461762,3.0,Kyiv,ua
51151,All Stars by ASAP Макіївська,50.508688,30.453211,9.0,Kyiv,ua
57818,WeSushi Сім'ї Сосніних,50.417712,30.392521,3.0,Kyiv,ua
59732,Суші-бар Сусіди Харківських дивізій,49.957556,36.332212,3.0,Kharkiv,ua
69115,Червоний дракон на Соборності,50.43765,30.61828,3.0,Kyiv,ua
93073,Шавуха Team вул. Хрещатик,49.4467,32.059755,9.0,Cherkasy,ua
109540,Pizza Day 093 вул. Ватутіна,48.011163,33.484312,3.0,Kryvyi Rih,ua
120994,DÖNER МАРКЕТ вул. Харківська,50.902752,34.81071,3.0,Sumy,ua
154220,EatSushi Бойчука,50.418209,30.549518,3.0,Kyiv,ua
185437,Нарешті,47.846241,35.124202,3.0,Zaporizhia,ua
192448,ТУТ шаверма шоп вул. Інститутська,49.406749,26.964077,3.0,Khmelnytskyi,ua
48545,Sushi Master Образцова,48.51657,35.05485,3.0,Dnipro,ua
73739,Євразія Мангал,50.459281,30.410193,3.0,Kyiv,ua
96505,LOKSHA.IF,48.92164,24.7098,3.0,Ivano-Frankivsk,ua
117257,DÖNER МАРКЕТ Небесної Сотні,49.576772,34.579668,3.0,Poltava,ua
122729,ChinaTown Ревуцького,50.408825,30.646639,3.0,Kyiv,ua
143030,Ла'ваш,49.229894,28.45267,3.0,Vinnytsia,ua
157661,Sushi Master Берчені,48.62608,22.301044,3.0,Uzhhorod,ua
19238,The Roll вул. Жилянська,50.443133,30.494885,3.0,Kyiv,ua
79108,БОРЩ УКРАЇНСЬКИЙ  \ BORSHCH Софіївська Борщагівка,50.42452,30.36629,3.0,Kyiv,ua
97213,Remeslo Brewery пр-т Романа Шухевича,50.49506,30.58741,3.0,Kyiv,ua
142895,Кафе Національ просп. Яворницького,48.46443,35.04464,3.0,Dnipro,ua
153502,"Кулиничі пекарня,піца / Kulinichi pizza,bakery вул. Винна Гора",49.823317,24.140104,3.0,Lviv,ua
188446,We Sushi Трудова,48.609119,27.791658,3.0,Khmelnytskyi,ua
50946,Streets Вернадського,50.462541,30.374466,9.0,Kyiv,ua
105706,Стрічка,50.456582,30.431594,3.0,Kyiv,ua
109499,Remeslo brewery вул. Михайла Драгоманова 11,50.412569,30.637798,3.0,Kyiv,ua
182076,Київська шаурма №1 Кирилівська,50.486634,30.469446,3.0,Kyiv,ua
194376,Crazy Land пр-т. Б. Хмельницького,48.427494,35.014994,3.0,Dnipro,ua
35353,BUDUSUSHI Корольова,46.396258,30.723175,3.0,Odesa,ua
57808,WeSushi Образцова,48.51653,35.05475,3.0,Dnipro,ua
57821,WeSushi Борщагівська,50.445227,30.444044,3.0,Kyiv,ua
84580,"Київська шаурма №1 Дегтярівська, 32а",50.46256,30.46665,3.0,Kyiv,ua
98018,ROLLTOK,49.837688,24.038537,3.0,Lviv,ua
31586,Барбекю меню від ASAP Вернадського,50.462562,30.374459,3.0,Kyiv,ua
180343,Лосось та друзі Велика Васильківська,50.422891,30.5189,4.0,Kyiv,ua
34692,Chackmag Doner б-р Чоколівський,50.432211,30.454389,3.0,Kyiv,ua
51884,Вічнозелені Броварський проспект,50.456772,30.614039,9.0,Kyiv,ua
83630,"Шавєрма, брат Соборна",49.234341,28.462251,3.0,Vinnytsia,ua
93239,Roll Club Садовий проїзд,49.95162,36.30807,3.0,Kharkiv,ua
155203,Remeslo Brewery Нескорених,50.023026,36.340934,3.0,Kharkiv,ua
192654,Sushi Red fish,48.46333,35.052539,3.0,Dnipro,ua
194554,Золота Шкварочка,48.273764,25.960084,3.0,Chernivtsi,ua
73196,"Шавєрма, брат Юності пр-т",49.22417,28.41094,3.0,Vinnytsia,ua
115057,Жуїстика Сільпо на Лаврухіна,50.516476,30.602119,3.0,Kyiv,ua
166310,Аджика вул. Короленка,49.237731,28.507642,3.0,Vinnytsia,ua
176630,Sushi на суші Жилянська,50.443431,30.495543,3.0,Kyiv,ua
64691,LOVEROLL вул. Пекарська,49.83781,24.03855,3.0,Lviv,ua
74943,Royal Kebab Соборна,49.83955,24.03378,3.0,Lviv,ua
85200,"Remeslo Brewery Драгоманова, 2",50.418032,30.634193,3.0,Kyiv,ua
195441,Корвін,46.48447,30.738583,3.0,Odesa,ua
64181,Hellboy Піца Сім'ї Сосніних,50.41714,30.39257,4.0,Kyiv,ua
162779,Cucina della Mamma Миколайчука,50.43498,30.60617,3.0,Kyiv,ua
174032,Сніданок мріЇ Глибочицька,50.462807,30.488402,4.0,Kyiv,ua
174076,ТЕРІЯКИ ХАУС Велика Васильківська,50.422891,30.5189,4.0,Kyiv,ua
89594,Sushi Master вул. Шевченка,50.518666,30.241241,3.0,Irpin,ua
173974,Gyoza&Go Академіка Янгеля,50.447262,30.453185,4.0,Kyiv,ua
180340,Лосось та друзі Академіка Янгеля,50.447262,30.453185,4.0,Kyiv,ua
13547,Mafia Левка Лукяненка,50.51367,30.49736,3.0,Kyiv,ua
34689,Greenbar cafe б-р Чоколівський,50.432211,30.454389,3.0,Kyiv,ua
48455,Sushi Master пр-т Лобановського,50.422565,30.465383,3.0,Kyiv,ua
154149,Don Peperon Ніжинська,46.480257,30.731458,3.0,Odesa,ua
157679,Wesushi Ладожська,47.886147,35.071994,3.0,Zaporizhia,ua
52315,Панда їсть бамбук Гавела,50.44333,30.41876,9.0,Kyiv,ua
91836,Bufet вул. Академіка Павлова,50.0092,36.32049,3.0,Kharkiv,ua
97003,Київська шаурма №1 вул. Закревського,50.513026,30.623023,3.0,Kyiv,ua
106447,чілміл на Борщагівській,50.44531,30.444853,3.0,Kyiv,ua
118959,ШАУРМАМА просп. Перемоги,50.45147,30.467707,3.0,Kyiv,ua
125005,ШАУРМАМА вул. Бірюкова,50.54943,30.20027,3.0,Irpin,ua
22523,Супчик Салатик Іллєнка,50.466273,30.47425,3.0,Kyiv,ua
59731,Суші-бар Сусіди пр-т Берестейський,50.44787,30.48448,3.0,Kyiv,ua
106567,WeSushi вул. Домбровського,50.26738,28.64941,3.0,Zhytomyr,ua
162752,Cucina della Mamma Федорова,50.426686,30.509367,3.0,Kyiv,ua
190755,Зашкварка,49.838155,24.035358,3.0,Lviv,ua
51914,Вічнозелені Макіївська,50.50882,30.45317,9.0,Kyiv,ua
57797,WeSushi Цвєтаєвої,50.52283,30.6106,3.0,Kyiv,ua
57801,WeSushi пр-т Перемоги 67Д,50.4573,30.40929,3.0,Kyiv,ua
90278,Remeslo Brewery вул. Героїв полку Азов,50.502286,30.497171,3.0,Kyiv,ua
154246,EatSushi Васильківська,50.382023,30.476298,3.0,Kyiv,ua
169029,Китайський Привіт Золоті Ворота,50.449504,30.509913,3.0,Kyiv,ua
181981,Roll Club вул. 600-річчя,49.228149,28.426036,3.0,Vinnytsia,ua
193777,Franko Doner Kebab Пд. Бульвар,48.920062,24.708916,3.0,Ivano-Frankivsk,ua
18186,Свіжість Січових стрільців,50.456208,30.501756,3.0,Kyiv,ua
45964,DÖNER МАРКЕТ Дружби народів 30а,50.41801,30.54537,3.0,Kyiv,ua
52452,Панда їсть бамбук Тютюнника,50.416785,30.528807,9.0,Kyiv,ua
154173,EatSushi Молодіжна/Стуса,50.382572,30.384817,3.0,Kyiv,ua
155127,Remeslo Brewery Академіка Павлова,49.990382,36.290406,3.0,Kharkiv,ua
22562,Chackmag Doner Ревуцького,50.41178,30.64564,3.0,Kyiv,ua
71626,Ґанок гриль-бар,49.234578,28.461164,3.0,Vinnytsia,ua
193249,ресторан Кавказ,49.834015,24.035117,3.0,Lviv,ua
193763,"Краш кава пр. Левка Лукʼяненка, 10",51.508904,31.331275,3.0,Chernihiv,ua
32220,Lviv Croissants Площа Ринок,49.842664,24.031621,3.0,Lviv,ua
34589,BUDUSUSHI Космонавтів,46.434317,30.719491,3.0,Odesa,ua
84547,Sushi Master Петлюри,50.522024,30.802671,3.0,Brovary,ua
118947,ШАУРМАМА просп. Академіка Палладіна,50.459097,30.357548,3.0,Kyiv,ua
124815,Рання пташка на Івасюка,50.52019,30.51429,3.0,Kyiv,ua
41368,1708 Pizza di Napoli Відрадний,50.433245,30.4327,3.0,Kyiv,ua
51211,ДжонДжолі Тараса Шевченка,50.44555,30.50217,3.0,Kyiv,ua
51214,All Stars by ASAP Софіївська Борщагівка,50.42446,30.3661,9.0,Kyiv,ua
57819,WeSushi Пулюя,50.41255,30.46265,3.0,Kyiv,ua
59473,WeSushi пр-т Гагаріна,50.445216,30.626196,3.0,Kyiv,ua
80479,Pesto Cafe Малишка,50.45802,30.61333,3.0,Kyiv,ua
86596,Pasta&Pizza Велика Окружна,50.42928,30.35736,3.0,Kyiv,ua
89192,чілміл на Нивках,50.45879,30.39887,3.0,Kyiv,ua
175832,Yoshi вул. Пирогова,49.232704,28.456649,3.0,Vinnytsia,ua
33647,BUREK Наукова,49.80473,23.9868,3.0,Lviv,ua
